Entity,Code,Year,Child mortality rate
Kuwait,KWT,1981,3.29
Kuwait,KWT,1982,3
Kuwait,KWT,1983,2.72
Kuwait,KWT,1984,2.48
Kuwait,KWT,1985,2.3
Kuwait,KWT,1986,2.16
Kuwait,KWT,1987,2.04
Kuwait,KWT,1988,1.93
Kuwait,KWT,1989,1.83
Kuwait,KWT,1990,1.73
Kuwait,KWT,1991,1.64
Kuwait,KWT,1992,1.57
Kuwait,KWT,1993,1.52
Kuwait,KWT,1994,1.49
Kuwait,KWT,1995,1.46
Kuwait,KWT,1996,1.42
Kuwait,KWT,1997,1.38
Kuwait,KWT,1998,1.34
Kuwait,KWT,1999,1.3
Kuwait,KWT,2000,1.27
Kuwait,KWT,2001,1.25
Kuwait,KWT,2002,1.23
Kuwait,KWT,2003,1.21
Kuwait,KWT,2004,1.19
Kuwait,KWT,2005,1.17
Kuwait,KWT,2006,1.16
Kuwait,KWT,2007,1.14
Kuwait,KWT,2008,1.12
Kuwait,KWT,2009,1.1
Kuwait,KWT,2010,1.07
Kuwait,KWT,2011,1.03
Kuwait,KWT,2012,0.99
Kuwait,KWT,2013,0.96
Kuwait,KWT,2014,0.93
Kuwait,KWT,2015,0.91
Kuwait,KWT,2016,0.9
Kuwait,KWT,2017,0.89
Kuwait,KWT,2018,0.89
Kuwait,KWT,2019,0.89
Kuwait,KWT,2020,0.89
Kuwait,KWT,2021,0.89
Kuwait,KWT,2022,0.88
Kuwait,KWT,2023,0.88
Kyrgyzstan,KGZ,1970,12.03
Kyrgyzstan,KGZ,1971,11.79
Kyrgyzstan,KGZ,1972,11.57
Kyrgyzstan,KGZ,1973,11.38
Kyrgyzstan,KGZ,1974,11.2
Kyrgyzstan,KGZ,1975,11.46
Kyrgyzstan,KGZ,1976,11.17
Kyrgyzstan,KGZ,1977,10.87
Kyrgyzstan,KGZ,1978,10.57
Kyrgyzstan,KGZ,1979,10.26
Kyrgyzstan,KGZ,1980,9.92
Kyrgyzstan,KGZ,1981,9.56
Kyrgyzstan,KGZ,1982,9.17
Kyrgyzstan,KGZ,1983,8.75
Kyrgyzstan,KGZ,1984,8.34
Kyrgyzstan,KGZ,1985,7.92
Kyrgyzstan,KGZ,1986,7.54
Kyrgyzstan,KGZ,1987,7.18
Kyrgyzstan,KGZ,1988,6.87
Kyrgyzstan,KGZ,1989,6.64
Kyrgyzstan,KGZ,1990,6.52
Kyrgyzstan,KGZ,1991,6.47
Kyrgyzstan,KGZ,1992,6.47
Kyrgyzstan,KGZ,1993,6.49
Kyrgyzstan,KGZ,1994,6.48
Kyrgyzstan,KGZ,1995,6.36
Kyrgyzstan,KGZ,1996,6.17
Kyrgyzstan,KGZ,1997,5.92
Kyrgyzstan,KGZ,1998,5.63
Kyrgyzstan,KGZ,1999,5.35
Kyrgyzstan,KGZ,2000,5.08
Kyrgyzstan,KGZ,2001,4.81
Kyrgyzstan,KGZ,2002,4.57
Kyrgyzstan,KGZ,2003,4.33
Kyrgyzstan,KGZ,2004,4.12
Kyrgyzstan,KGZ,2005,3.93
Kyrgyzstan,KGZ,2006,3.76
Kyrgyzstan,KGZ,2007,3.57
Kyrgyzstan,KGZ,2008,3.37
Kyrgyzstan,KGZ,2009,3.16
Kyrgyzstan,KGZ,2010,2.96
Kyrgyzstan,KGZ,2011,2.77
Kyrgyzstan,KGZ,2012,2.6
Kyrgyzstan,KGZ,2013,2.47
Kyrgyzstan,KGZ,2014,2.35
Kyrgyzstan,KGZ,2015,2.22
Kyrgyzstan,KGZ,2016,2.11
Kyrgyzstan,KGZ,2017,2
Kyrgyzstan,KGZ,2018,1.91
Kyrgyzstan,KGZ,2019,1.84
Kyrgyzstan,KGZ,2020,1.78
Kyrgyzstan,KGZ,2021,1.75
Kyrgyzstan,KGZ,2022,1.72
Kyrgyzstan,KGZ,2023,1.7
Laos,LAO,1960,25.15
Laos,LAO,1978,21.74
Laos,LAO,1979,21.14
Laos,LAO,1980,20.56
Laos,LAO,1981,20
Laos,LAO,1982,19.47
Laos,LAO,1983,18.94
Laos,LAO,1984,18.44
Laos,LAO,1985,17.95
Laos,LAO,1986,17.44
Laos,LAO,1987,16.94
Laos,LAO,1988,16.43
Laos,LAO,1989,15.93
Laos,LAO,1990,15.41
Laos,LAO,1991,14.9
Laos,LAO,1992,14.39
Laos,LAO,1993,13.87
Laos,LAO,1994,13.39
Laos,LAO,1995,12.91
Laos,LAO,1996,12.45
Laos,LAO,1997,12.01
Laos,LAO,1998,11.58
Laos,LAO,1999,11.17
Laos,LAO,2000,10.75
Laos,LAO,2001,10.34
Laos,LAO,2002,9.91
Laos,LAO,2003,9.49
Laos,LAO,2004,9.08
Laos,LAO,2005,8.68
Laos,LAO,2006,8.27
Laos,LAO,2007,7.88
Laos,LAO,2008,7.5
Laos,LAO,2009,7.14
Laos,LAO,2010,6.8
Laos,LAO,2011,6.47
Laos,LAO,2012,6.15
Laos,LAO,2013,5.86
Laos,LAO,2014,5.58
Laos,LAO,2015,5.32
Laos,LAO,2016,5.09
Laos,LAO,2017,4.88
Laos,LAO,2018,4.68
Laos,LAO,2019,4.51
Laos,LAO,2020,4.34
Laos,LAO,2021,4.19
Laos,LAO,2022,4.04
Laos,LAO,2023,3.9
Latvia,LVA,1959,4.52
Latvia,LVA,1960,3.9
Latvia,LVA,1961,3.47
Latvia,LVA,1962,3.65
Latvia,LVA,1963,3.7
Latvia,LVA,1964,3.21
Latvia,LVA,1965,2.82
Latvia,LVA,1966,2.66
Latvia,LVA,1967,2.74
Latvia,LVA,1968,2.86
Latvia,LVA,1969,2.7
Latvia,LVA,1970,2.71
Latvia,LVA,1971,2.38
Latvia,LVA,1972,2.34
Latvia,LVA,1973,2.33
Latvia,LVA,1974,2.71
Latvia,LVA,1975,2.93
Latvia,LVA,1976,2.91
Latvia,LVA,1977,2.6
Latvia,LVA,1978,2.69
Latvia,LVA,1979,2.08
Latvia,LVA,1980,2.07
Latvia,LVA,1981,2.06
Latvia,LVA,1982,2.03
Latvia,LVA,1983,1.96
Latvia,LVA,1984,1.87
Latvia,LVA,1985,1.75
Latvia,LVA,1986,1.64
Latvia,LVA,1987,1.55
Latvia,LVA,1988,1.53
Latvia,LVA,1989,1.58
Latvia,LVA,1990,1.7
Latvia,LVA,1991,1.83
Latvia,LVA,1992,1.93
Latvia,LVA,1993,1.99
Latvia,LVA,1994,2
Latvia,LVA,1995,1.98
Latvia,LVA,1996,1.9
Latvia,LVA,1997,1.79
Latvia,LVA,1998,1.67
Latvia,LVA,1999,1.54
Latvia,LVA,2000,1.42
Latvia,LVA,2001,1.33
Latvia,LVA,2002,1.26
Latvia,LVA,2003,1.19
Latvia,LVA,2004,1.12
Latvia,LVA,2005,1.05
Latvia,LVA,2006,0.99
Latvia,LVA,2007,0.93
Latvia,LVA,2008,0.88
Latvia,LVA,2009,0.83
Latvia,LVA,2010,0.78
Latvia,LVA,2011,0.72
Latvia,LVA,2012,0.66
Latvia,LVA,2013,0.6
Latvia,LVA,2014,0.55
Latvia,LVA,2015,0.51
Latvia,LVA,2016,0.47
Latvia,LVA,2017,0.45
Latvia,LVA,2018,0.42
Latvia,LVA,2019,0.4
Latvia,LVA,2020,0.37
Latvia,LVA,2021,0.35
Latvia,LVA,2022,0.32
Latvia,LVA,2023,0.3
Lebanon,LBN,1956,8.61
Lebanon,LBN,1957,8.32
Lebanon,LBN,1958,8.03
Lebanon,LBN,1959,7.74
Lebanon,LBN,1960,7.48
Lebanon,LBN,1961,7.24
Lebanon,LBN,1962,7.01
Lebanon,LBN,1963,6.8
Lebanon,LBN,1964,6.62
Lebanon,LBN,1965,6.46
Lebanon,LBN,1966,6.33
Lebanon,LBN,1967,6.22
Lebanon,LBN,1968,6.14
Lebanon,LBN,1969,6.07
Lebanon,LBN,1970,6.01
Lebanon,LBN,1971,5.98
Lebanon,LBN,1972,5.93
Lebanon,LBN,1973,5.88
Lebanon,LBN,1974,5.81
Lebanon,LBN,1975,5.73
Lebanon,LBN,1976,18.62
Lebanon,LBN,1977,7.51
Lebanon,LBN,1978,7.54
Lebanon,LBN,1979,7.6
Lebanon,LBN,1980,7.39
Lebanon,LBN,1981,7.16
Lebanon,LBN,1982,12.15
Lebanon,LBN,1983,5.39
Lebanon,LBN,1984,5.18
Lebanon,LBN,1985,4.96
Lebanon,LBN,1986,4.74
Lebanon,LBN,1987,5.75
Lebanon,LBN,1988,5.53
Lebanon,LBN,1989,3.34
Lebanon,LBN,1990,3.18
Lebanon,LBN,1991,3.03
Lebanon,LBN,1992,2.88
Lebanon,LBN,1993,2.75
Lebanon,LBN,1994,2.63
Lebanon,LBN,1995,2.52
Lebanon,LBN,1996,2.4
Lebanon,LBN,1997,2.3
Lebanon,LBN,1998,2.19
Lebanon,LBN,1999,2.09
Lebanon,LBN,2000,1.99
Lebanon,LBN,2001,1.89
Lebanon,LBN,2002,1.78
Lebanon,LBN,2003,1.69
Lebanon,LBN,2004,1.6
Lebanon,LBN,2005,1.52
Lebanon,LBN,2006,1.44
Lebanon,LBN,2007,1.38
Lebanon,LBN,2008,1.33
Lebanon,LBN,2009,1.3
Lebanon,LBN,2010,1.27
Lebanon,LBN,2011,1.25
Lebanon,LBN,2012,1.24
Lebanon,LBN,2013,1.24
Lebanon,LBN,2014,1.25
Lebanon,LBN,2015,1.27
Lebanon,LBN,2016,1.31
Lebanon,LBN,2017,1.35
Lebanon,LBN,2018,1.4
Lebanon,LBN,2019,1.47
Lebanon,LBN,2020,1.55
Lebanon,LBN,2021,1.63
Lebanon,LBN,2022,1.73
Lebanon,LBN,2023,1.83
Lesotho,LSO,1950,26.92
Lesotho,LSO,1951,25.74
Lesotho,LSO,1952,22.88
Lesotho,LSO,1953,22.12
Lesotho,LSO,1954,21.41
Lesotho,LSO,1955,20.71
Lesotho,LSO,1956,20.09
Lesotho,LSO,1957,19.55
Lesotho,LSO,1958,19.12
Lesotho,LSO,1959,18.79
Lesotho,LSO,1960,18.59
Lesotho,LSO,1961,18.5
Lesotho,LSO,1962,18.5
Lesotho,LSO,1963,18.56
Lesotho,LSO,1964,18.63
Lesotho,LSO,1965,18.66
Lesotho,LSO,1966,18.63
Lesotho,LSO,1967,18.52
Lesotho,LSO,1968,18.31
Lesotho,LSO,1969,18.03
Lesotho,LSO,1970,17.68
Lesotho,LSO,1971,17.3
Lesotho,LSO,1972,16.91
Lesotho,LSO,1973,16.49
Lesotho,LSO,1974,16.01
Lesotho,LSO,1975,15.47
Lesotho,LSO,1976,14.86
Lesotho,LSO,1977,14.23
Lesotho,LSO,1978,13.58
Lesotho,LSO,1979,12.93
Lesotho,LSO,1980,12.3
Lesotho,LSO,1981,11.68
Lesotho,LSO,1982,11.12
Lesotho,LSO,1983,10.59
Lesotho,LSO,1984,10.13
Lesotho,LSO,1985,9.72
Lesotho,LSO,1986,9.36
Lesotho,LSO,1987,9.06
Lesotho,LSO,1988,8.8
Lesotho,LSO,1989,8.6
Lesotho,LSO,1990,8.47
Lesotho,LSO,1991,8.43
Lesotho,LSO,1992,8.51
Lesotho,LSO,1993,8.73
Lesotho,LSO,1994,9.07
Lesotho,LSO,1995,9.45
Lesotho,LSO,1996,9.83
Lesotho,LSO,1997,10.16
Lesotho,LSO,1998,10.45
Lesotho,LSO,1999,10.72
Lesotho,LSO,2000,10.94
Lesotho,LSO,2001,11.11
Lesotho,LSO,2002,11.24
Lesotho,LSO,2003,11.37
Lesotho,LSO,2004,11.47
Lesotho,LSO,2005,11.56
Lesotho,LSO,2006,11.53
Lesotho,LSO,2007,11.15
Lesotho,LSO,2008,10.88
Lesotho,LSO,2009,9.64
Lesotho,LSO,2010,9.01
Lesotho,LSO,2011,8.59
Lesotho,LSO,2012,8.26
Lesotho,LSO,2013,8.02
Lesotho,LSO,2014,7.82
Lesotho,LSO,2015,7.51
Lesotho,LSO,2016,7.18
Lesotho,LSO,2017,7.12
Lesotho,LSO,2018,6.91
Lesotho,LSO,2019,6.87
Lesotho,LSO,2020,6.68
Lesotho,LSO,2021,6.44
Lesotho,LSO,2022,6.15
Lesotho,LSO,2023,5.89
Liberia,LBR,1954,30.21
Liberia,LBR,1955,30.41
Liberia,LBR,1956,30.61
Liberia,LBR,1957,30.81
Liberia,LBR,1958,30.95
Liberia,LBR,1959,31.13
Liberia,LBR,1960,31.25
Liberia,LBR,1961,31.3
Liberia,LBR,1962,31.27
Liberia,LBR,1963,31.2
Liberia,LBR,1964,31.05
Liberia,LBR,1965,30.84
Liberia,LBR,1966,30.59
Liberia,LBR,1967,30.23
Liberia,LBR,1968,29.79
Liberia,LBR,1969,29.28
Liberia,LBR,1970,28.79
Liberia,LBR,1971,28.3
Liberia,LBR,1972,27.82
Liberia,LBR,1973,27.36
Liberia,LBR,1974,26.9
Liberia,LBR,1975,26.45
Liberia,LBR,1976,26.01
Liberia,LBR,1977,25.61
Liberia,LBR,1978,25.25
Liberia,LBR,1979,24.91
Liberia,LBR,1980,24.58
Liberia,LBR,1981,24.3
Liberia,LBR,1982,24.1
Liberia,LBR,1983,24.01
Liberia,LBR,1984,24.06
Liberia,LBR,1985,24.29
Liberia,LBR,1986,24.68
Liberia,LBR,1987,25.19
Liberia,LBR,1988,25.78
Liberia,LBR,1989,26.35
Liberia,LBR,1990,26.78
Liberia,LBR,1991,26.99
Liberia,LBR,1992,26.92
Liberia,LBR,1993,26.55
Liberia,LBR,1994,25.93
Liberia,LBR,1995,25.09
Liberia,LBR,1996,24.11
Liberia,LBR,1997,23
Liberia,LBR,1998,21.8
Liberia,LBR,1999,20.54
Liberia,LBR,2000,19.24
Liberia,LBR,2001,17.94
Liberia,LBR,2002,16.66
Liberia,LBR,2003,15.43
Liberia,LBR,2004,14.31
Liberia,LBR,2005,13.32
Liberia,LBR,2006,12.48
Liberia,LBR,2007,11.8
Liberia,LBR,2008,11.26
Liberia,LBR,2009,10.81
Liberia,LBR,2010,10.44
Liberia,LBR,2011,10.11
Liberia,LBR,2012,9.82
Liberia,LBR,2013,9.54
Liberia,LBR,2014,9.5
Liberia,LBR,2015,9.08
Liberia,LBR,2016,8.83
Liberia,LBR,2017,8.6
Liberia,LBR,2018,8.4
Liberia,LBR,2019,8.19
Liberia,LBR,2020,7.97
Liberia,LBR,2021,7.74
Liberia,LBR,2022,7.51
Liberia,LBR,2023,7.29
Libya,LBY,1956,36.13
Libya,LBY,1957,33.83
Libya,LBY,1958,31.68
Libya,LBY,1959,29.67
Libya,LBY,1960,27.74
Libya,LBY,1961,25.99
Libya,LBY,1962,24.3
Libya,LBY,1963,22.68
Libya,LBY,1964,21.18
Libya,LBY,1965,19.71
Libya,LBY,1966,18.32
Libya,LBY,1967,17.02
Libya,LBY,1968,15.79
Libya,LBY,1969,14.65
Libya,LBY,1970,13.59
Libya,LBY,1971,12.61
Libya,LBY,1972,11.7
Libya,LBY,1973,10.89
Libya,LBY,1974,10.16
Libya,LBY,1975,9.5
Libya,LBY,1976,8.91
Libya,LBY,1977,8.39
Libya,LBY,1978,7.92
Libya,LBY,1979,7.5
Libya,LBY,1980,7.11
Libya,LBY,1981,6.76
Libya,LBY,1982,6.42
Libya,LBY,1983,6.1
Libya,LBY,1984,5.79
Libya,LBY,1985,5.5
Libya,LBY,1986,5.21
Libya,LBY,1987,4.94
Libya,LBY,1988,4.67
Libya,LBY,1989,4.42
Libya,LBY,1990,4.19
Libya,LBY,1991,3.98
Libya,LBY,1992,3.78
Libya,LBY,1993,3.61
Libya,LBY,1994,3.46
Libya,LBY,1995,3.32
Libya,LBY,1996,3.2
Libya,LBY,1997,3.09
Libya,LBY,1998,2.99
Libya,LBY,1999,2.9
Libya,LBY,2000,2.81
Libya,LBY,2001,2.73
Libya,LBY,2002,2.65
Libya,LBY,2003,2.55
Libya,LBY,2004,2.44
Libya,LBY,2005,2.31
Libya,LBY,2006,2.17
Libya,LBY,2007,2.02
Libya,LBY,2008,1.88
Libya,LBY,2009,1.76
Libya,LBY,2010,1.66
Libya,LBY,2011,1.96
Libya,LBY,2012,1.51
Libya,LBY,2013,1.45
Libya,LBY,2014,1.39
Libya,LBY,2015,1.33
Libya,LBY,2016,1.28
Libya,LBY,2017,1.24
Libya,LBY,2018,1.19
Libya,LBY,2019,1.16
Libya,LBY,2020,1.12
Libya,LBY,2021,1.08
Libya,LBY,2022,1.05
Libya,LBY,2023,3.08
Lithuania,LTU,1959,6.68
Lithuania,LTU,1960,4.85
Lithuania,LTU,1961,4.53
Lithuania,LTU,1962,4.53
Lithuania,LTU,1963,4.34
Lithuania,LTU,1964,3.72
Lithuania,LTU,1965,3.23
Lithuania,LTU,1966,3.03
Lithuania,LTU,1967,2.63
Lithuania,LTU,1968,2.63
Lithuania,LTU,1969,2.51
Lithuania,LTU,1970,2.29
Lithuania,LTU,1971,2.11
Lithuania,LTU,1972,2.08
Lithuania,LTU,1973,2.16
Lithuania,LTU,1974,2.24
Lithuania,LTU,1975,2.26
Lithuania,LTU,1976,2.25
Lithuania,LTU,1977,2.22
Lithuania,LTU,1978,2.18
Lithuania,LTU,1979,2.12
Lithuania,LTU,1980,2.05
Lithuania,LTU,1981,1.98
Lithuania,LTU,1982,1.92
Lithuania,LTU,1983,1.87
Lithuania,LTU,1984,1.82
Lithuania,LTU,1985,1.74
Lithuania,LTU,1986,1.64
Lithuania,LTU,1987,1.52
Lithuania,LTU,1988,1.42
Lithuania,LTU,1989,1.42
Lithuania,LTU,1990,1.52
Lithuania,LTU,1991,1.67
Lithuania,LTU,1992,1.78
Lithuania,LTU,1993,1.79
Lithuania,LTU,1994,1.69
Lithuania,LTU,1995,1.51
Lithuania,LTU,1996,1.34
Lithuania,LTU,1997,1.23
Lithuania,LTU,1998,1.16
Lithuania,LTU,1999,1.12
Lithuania,LTU,2000,1.07
Lithuania,LTU,2001,1.03
Lithuania,LTU,2002,0.99
Lithuania,LTU,2003,0.96
Lithuania,LTU,2004,0.93
Lithuania,LTU,2005,0.9
Lithuania,LTU,2006,0.86
Lithuania,LTU,2007,0.8
Lithuania,LTU,2008,0.74
Lithuania,LTU,2009,0.67
Lithuania,LTU,2010,0.6
Lithuania,LTU,2011,0.56
Lithuania,LTU,2012,0.53
Lithuania,LTU,2013,0.51
Lithuania,LTU,2014,0.51
Lithuania,LTU,2015,0.5
Lithuania,LTU,2016,0.49
Lithuania,LTU,2017,0.46
Lithuania,LTU,2018,0.42
Lithuania,LTU,2019,0.39
Lithuania,LTU,2020,0.37
Lithuania,LTU,2021,0.36
Lithuania,LTU,2022,0.35
Lithuania,LTU,2023,0.34
Low-income countries,,1980,21.63
Low-income countries,,1981,21.21
Low-income countries,,1982,21.08
Low-income countries,,1983,22.61
Low-income countries,,1984,22.4
Low-income countries,,1985,21.98
Low-income countries,,1986,21.17
Low-income countries,,1987,19.66
Low-income countries,,1988,20.54
Low-income countries,,1989,18.67
Low-income countries,,1990,18.41
Low-income countries,,1991,18.86
Low-income countries,,1992,18.58
Low-income countries,,1993,17.57
Low-income countries,,1994,17.45
Low-income countries,,1995,16.85
Low-income countries,,1996,16.45
Low-income countries,,1997,16.05
Low-income countries,,1998,15.98
Low-income countries,,1999,15.04
Low-income countries,,2000,14.51
Low-income countries,,2001,13.95
Low-income countries,,2002,13.39
Low-income countries,,2003,12.7
Low-income countries,,2004,12.23
Low-income countries,,2005,11.71
Low-income countries,,2006,11.12
Low-income countries,,2007,10.63
Low-income countries,,2008,10.17
Low-income countries,,2009,10.17
Low-income countries,,2010,9.5
Low-income countries,,2011,9.72
Low-income countries,,2012,8.86
Low-income countries,,2013,8.49
Low-income countries,,2014,8.46
Low-income countries,,2015,8.25
Low-income countries,,2016,8.02
Low-income countries,,2017,7.9
Low-income countries,,2018,7.35
Low-income countries,,2019,7.16
Low-income countries,,2020,6.82
Low-income countries,,2021,6.68
Low-income countries,,2022,6.85
Low-income countries,,2023,6.23
Lower-middle-income countries,,1980,16.47
Lower-middle-income countries,,1981,16.02
Lower-middle-income countries,,1982,15.6
Lower-middle-income countries,,1983,15.18
Lower-middle-income countries,,1984,14.8
Lower-middle-income countries,,1985,14.44
Lower-middle-income countries,,1986,14.09
Lower-middle-income countries,,1987,13.75
Lower-middle-income countries,,1988,13.41
Lower-middle-income countries,,1989,13.09
Lower-middle-income countries,,1990,12.79
Lower-middle-income countries,,1991,12.5
Lower-middle-income countries,,1992,12.23
Lower-middle-income countries,,1993,11.97
Lower-middle-income countries,,1994,11.71
Lower-middle-income countries,,1995,11.44
Lower-middle-income countries,,1996,11.17
Lower-middle-income countries,,1997,10.86
Lower-middle-income countries,,1998,10.55
Lower-middle-income countries,,1999,10.2
Lower-middle-income countries,,2000,9.85
Lower-middle-income countries,,2001,9.49
Lower-middle-income countries,,2002,9.13
Lower-middle-income countries,,2003,8.8
Lower-middle-income countries,,2004,8.48
Lower-middle-income countries,,2005,8.17
Lower-middle-income countries,,2006,7.88
Lower-middle-income countries,,2007,7.58
Lower-middle-income countries,,2008,7.35
Lower-middle-income countries,,2009,7.04
Lower-middle-income countries,,2010,6.8
Lower-middle-income countries,,2011,6.54
Lower-middle-income countries,,2012,6.3
Lower-middle-income countries,,2013,6.08
Lower-middle-income countries,,2014,5.87
Lower-middle-income countries,,2015,5.68
Lower-middle-income countries,,2016,5.48
Lower-middle-income countries,,2017,5.3
Lower-middle-income countries,,2018,5.13
Lower-middle-income countries,,2019,4.95
Lower-middle-income countries,,2020,4.79
Lower-middle-income countries,,2021,4.63
Lower-middle-income countries,,2022,4.49
Lower-middle-income countries,,2023,4.35
Luxembourg,LUX,1949,5.77
Luxembourg,LUX,1950,5.57
Luxembourg,LUX,1951,5.38
Luxembourg,LUX,1952,5.19
Luxembourg,LUX,1953,5
Luxembourg,LUX,1954,4.82
Luxembourg,LUX,1955,4.64
Luxembourg,LUX,1956,4.46
Luxembourg,LUX,1957,4.28
Luxembourg,LUX,1958,4.09
Luxembourg,LUX,1959,3.91
Luxembourg,LUX,1960,3.72
Luxembourg,LUX,1961,3.54
Luxembourg,LUX,1962,3.36
Luxembourg,LUX,1963,3.2
Luxembourg,LUX,1964,3.04
Luxembourg,LUX,1965,2.89
Luxembourg,LUX,1966,2.75
Luxembourg,LUX,1967,2.61
Luxembourg,LUX,1968,2.48
Luxembourg,LUX,1969,2.36
Luxembourg,LUX,1970,2.24
Luxembourg,LUX,1971,2.11
Luxembourg,LUX,1972,1.99
Luxembourg,LUX,1973,1.88
Luxembourg,LUX,1974,1.77
Luxembourg,LUX,1975,1.67
Luxembourg,LUX,1976,1.58
Luxembourg,LUX,1977,1.51
Luxembourg,LUX,1978,1.44
Luxembourg,LUX,1979,1.39
Luxembourg,LUX,1980,1.34
Luxembourg,LUX,1981,1.29
Luxembourg,LUX,1982,1.25
Luxembourg,LUX,1983,1.21
Luxembourg,LUX,1984,1.16
Luxembourg,LUX,1985,1.12
Luxembourg,LUX,1986,1.07
Luxembourg,LUX,1987,1.02
Luxembourg,LUX,1988,0.97
Luxembourg,LUX,1989,0.93
Luxembourg,LUX,1990,0.88
Luxembourg,LUX,1991,0.83
Luxembourg,LUX,1992,0.78
Luxembourg,LUX,1993,0.73
Luxembourg,LUX,1994,0.68
Luxembourg,LUX,1995,0.64
Luxembourg,LUX,1996,0.6
Luxembourg,LUX,1997,0.56
Luxembourg,LUX,1998,0.53
Luxembourg,LUX,1999,0.5
Luxembourg,LUX,2000,0.47
Luxembourg,LUX,2001,0.44
Luxembourg,LUX,2002,0.42
Luxembourg,LUX,2003,0.39
Luxembourg,LUX,2004,0.37
Luxembourg,LUX,2005,0.35
Luxembourg,LUX,2006,0.33
Luxembourg,LUX,2007,0.31
Luxembourg,LUX,2008,0.3
Luxembourg,LUX,2009,0.29
Luxembourg,LUX,2010,0.28
Luxembourg,LUX,2011,0.27
Luxembourg,LUX,2012,0.27
Luxembourg,LUX,2013,0.26
Luxembourg,LUX,2014,0.26
Luxembourg,LUX,2015,0.26
Luxembourg,LUX,2016,0.25
Luxembourg,LUX,2017,0.25
Luxembourg,LUX,2018,0.25
Luxembourg,LUX,2019,0.25
Luxembourg,LUX,2020,0.25
Luxembourg,LUX,2021,0.24
Luxembourg,LUX,2022,0.24
Luxembourg,LUX,2023,0.23
Madagascar,MDG,1965,19.21
Madagascar,MDG,1966,18.63
Madagascar,MDG,1967,18.03
Madagascar,MDG,1968,14.56
Madagascar,MDG,1969,14.73
Madagascar,MDG,1970,14.91
Madagascar,MDG,1971,15.12
Madagascar,MDG,1972,15.33
Madagascar,MDG,1973,15.57
Madagascar,MDG,1974,15.82
Madagascar,MDG,1975,16.07
Madagascar,MDG,1976,16.3
Madagascar,MDG,1977,16.52
Madagascar,MDG,1978,16.71
Madagascar,MDG,1979,16.92
Madagascar,MDG,1980,17.14
Madagascar,MDG,1981,17.39
Madagascar,MDG,1982,17.6
Madagascar,MDG,1983,17.76
Madagascar,MDG,1984,17.8
Madagascar,MDG,1985,17.72
Madagascar,MDG,1986,17.48
Madagascar,MDG,1987,17.11
Madagascar,MDG,1988,16.64
Madagascar,MDG,1989,16.1
Madagascar,MDG,1990,15.55
Madagascar,MDG,1991,15.01
Madagascar,MDG,1992,14.5
Madagascar,MDG,1993,14.02
Madagascar,MDG,1994,13.54
Madagascar,MDG,1995,13.06
Madagascar,MDG,1996,12.56
Madagascar,MDG,1997,12.04
Madagascar,MDG,1998,11.51
Madagascar,MDG,1999,11
Madagascar,MDG,2000,10.5
Madagascar,MDG,2001,10.04
Madagascar,MDG,2002,9.6
Madagascar,MDG,2003,9.2
Madagascar,MDG,2004,8.82
Madagascar,MDG,2005,8.46
Madagascar,MDG,2006,8.12
Madagascar,MDG,2007,7.81
Madagascar,MDG,2008,7.53
Madagascar,MDG,2009,7.28
Madagascar,MDG,2010,7.07
Madagascar,MDG,2011,6.9
Madagascar,MDG,2012,6.77
Madagascar,MDG,2013,6.69
Madagascar,MDG,2014,6.62
Madagascar,MDG,2015,6.58
Madagascar,MDG,2016,6.57
Madagascar,MDG,2017,6.57
Madagascar,MDG,2018,6.58
Madagascar,MDG,2019,6.61
Madagascar,MDG,2020,6.63
Madagascar,MDG,2021,6.62
Madagascar,MDG,2022,6.57
Madagascar,MDG,2023,6.48
Malawi,MWI,1961,35.89
Malawi,MWI,1962,35.8
Malawi,MWI,1963,35.66
Malawi,MWI,1964,35.52
Malawi,MWI,1965,35.38
Malawi,MWI,1966,35.26
Malawi,MWI,1967,35.14
Malawi,MWI,1968,34.99
Malawi,MWI,1969,34.74
Malawi,MWI,1970,34.36
Malawi,MWI,1971,33.86
Malawi,MWI,1972,33.18
Malawi,MWI,1973,32.39
Malawi,MWI,1974,31.51
Malawi,MWI,1975,30.58
Malawi,MWI,1976,29.65
Malawi,MWI,1977,28.68
Malawi,MWI,1978,27.6
Malawi,MWI,1979,26.54
Malawi,MWI,1980,25.63
Malawi,MWI,1981,24.9
Malawi,MWI,1982,24.5
Malawi,MWI,1983,24.49
Malawi,MWI,1984,24.77
Malawi,MWI,1985,25.14
Malawi,MWI,1986,25.42
Malawi,MWI,1987,25.5
Malawi,MWI,1988,25.32
Malawi,MWI,1989,24.89
Malawi,MWI,1990,24.28
Malawi,MWI,1991,23.55
Malawi,MWI,1992,22.77
Malawi,MWI,1993,22.02
Malawi,MWI,1994,21.34
Malawi,MWI,1995,20.66
Malawi,MWI,1996,20.19
Malawi,MWI,1997,19.73
Malawi,MWI,1998,19.17
Malawi,MWI,1999,18.39
Malawi,MWI,2000,17.33
Malawi,MWI,2001,15.99
Malawi,MWI,2002,14.55
Malawi,MWI,2003,13.15
Malawi,MWI,2004,11.93
Malawi,MWI,2005,10.99
Malawi,MWI,2006,10.34
Malawi,MWI,2007,9.83
Malawi,MWI,2008,9.31
Malawi,MWI,2009,8.81
Malawi,MWI,2010,8.3
Malawi,MWI,2011,7.67
